SV;DATETIME;X;Y;Z
G23;2022-7-1 01:26:00;13088815.5058;-19424841.0977;12407211.8853
G23;2022-7-1 01:26:30;13131341.1549;-19446424.8234;12327968.862
G23;2022-7-1 01:27:00;13173582.4657;-19467912.4435;12248488.31
G23;2022-7-1 01:27:30;13215539.2469;-19489302.3973;12168771.7573
G23;2022-7-1 01:28:00;13257211.3181;-19510593.1245;12088820.7366
G23;2022-7-1 01:28:30;13298598.5102;-19531783.0654;12008636.785
G23;2022-7-1 01:29:00;13339700.6646;-19552870.6615;11928221.4444
G23;2022-7-1 01:29:30;13380517.634;-19573854.3546;11847576.2612
G23;2022-7-1 01:30:00;13421049.282;-19594732.588;11766702.786
G23;2022-7-1 01:30:30;13461295.483;-19615503.8055;11685602.5743
G23;2022-7-1 01:31:00;13501256.1225;-19636166.4523;11604277.1857
G23;2022-7-1 01:31:30;13540931.0968;-19656718.9745;11522728.1844
G23;2022-7-1 01:32:00;13580320.3133;-19677159.8196;11440957.1389
G23;2022-7-1 01:32:30;13619423.6902;-19697487.4361;11358965.6221
G23;2022-7-1 01:33:00;13658241.1569;-19717700.2742;11276755.2111
G23;2022-7-1 01:33:30;13696772.6534;-19737796.7852;11194327.4875
G23;2022-7-1 01:34:00;13735018.1307;-19757775.4221;11111684.037
G23;2022-7-1 01:34:30;13772977.551;-19777634.6393;11028826.4494
G23;2022-7-1 01:35:00;13810650.887;-19797372.893;10945756.319
G23;2022-7-1 01:35:30;13848038.1227;-19816988.6409;10862475.2441
G23;2022-7-1 01:36:00;13885139.2527;-19836480.3425;10778984.827
G23;2022-7-1 01:36:30;13921954.2826;-19855846.4593;10695286.6744
G23;2022-7-1 01:37:00;13958483.2291;-19875085.4546;10611382.3967
G23;2022-7-1 01:37:30;13994726.1194;-19894195.7937;10527273.6088
G23;2022-7-1 01:38:00;14030682.9918;-19913175.9438;10442961.9291
G23;2022-7-1 01:38:30;14066353.8955;-19932024.3744;10358448.9804
G23;2022-7-1 01:39:00;14101738.8904;-19950739.5571;10273736.3892
G23;2022-7-1 01:39:30;14136838.0473;-19969319.9659;10188825.786
G23;2022-7-1 01:40:00;14171651.448;-19987764.077;10103718.805
G23;2022-7-1 01:40:30;14206179.1848;-20006070.3689;10018417.0845
G23;2022-7-1 01:41:00;14240421.3611;-20024237.3228;9932922.26657
G23;2022-7-1 01:41:30;14274378.091;-20042263.4222;9847235.9969
G23;2022-7-1 01:42:00;14308049.4992;-20060147.1535;9761359.92506
G23;2022-7-1 01:42:30;14341435.7215;-20077887.0054;9675295.70434
G23;2022-7-1 01:43:00;14374536.9043;-20095481.4697;9589044.99161
G23;2022-7-1 01:43:30;14407353.2047;-20112929.0407;9502609.4475
G23;2022-7-1 01:44:00;14439884.7906;-20130228.216;9415990.73624
G23;2022-7-1 01:44:30;14472131.8406;-20147377.4956;9329190.52561
G23;2022-7-1 01:45:00;14504094.544;-20164375.383;9242210.487
G23;2022-7-1 01:45:30;14535773.1007;-20181220.3846;9155052.29528
G23;2022-7-1 01:46:00;14567167.7215;-20197911.0099;9067717.62881
G23;2022-7-1 01:46:30;14598278.6275;-20214445.7717;8980208.16945
G23;2022-7-1 01:47:00;14629106.0508;-20230823.1861;8892525.60243
G23;2022-7-1 01:47:30;14659650.2339;-20247041.7726;8804671.6164
G23;2022-7-1 01:48:00;14689911.43;-20263100.054;8716647.90338
G23;2022-7-1 01:48:30;14719889.9028;-20278996.5568;8628456.15868
G23;2022-7-1 01:49:00;14749585.9265;-20294729.8109;8540098.08093
G23;2022-7-1 01:49:30;14778999.7861;-20310298.3499;8451575.372
G23;2022-7-1 01:50:00;14808131.777;-20325700.711;8362889.737
G23;2022-7-1 01:50:30;14836982.205;-20340935.4353;8274042.88421
G23;2022-7-1 01:51:00;14865551.3864;-20356001.0678;8185036.52508
G23;2022-7-1 01:51:30;14893839.6481;-20370896.1572;8095872.37419
G23;2022-7-1 01:52:00;14921847.3273;-20385619.2563;8006552.14919
G23;2022-7-1 01:52:30;14949574.7718;-20400168.9219;7917077.57078
G23;2022-7-1 01:53:00;14977022.3396;-20414543.7149;7827450.36276
G23;2022-7-1 01:53:30;15004190.3991;-20428742.2004;7737672.25184
G23;2022-7-1 01:54:00;15031079.3292;-20442762.9478;7647744.96768
G23;2022-7-1 01:54:30;15057689.5191;-20456604.5306;7557670.2429
G23;2022-7-1 01:55:00;15084021.368;-20470265.527;7467449.813
G23;2022-7-1 01:55:30;15110075.2858;-20483744.5193;7377085.41631
G23;2022-7-1 01:56:00;15135851.6924;-20497040.0945;7286578.794
G23;2022-7-1 01:56:30;15161351.0179;-20510150.8442;7195931.69002
G23;2022-7-1 01:57:00;15186573.7029;-20523075.3644;7105145.85106
G23;2022-7-1 01:57:30;15211520.1978;-20535812.256;7014223.02662
G23;2022-7-1 01:58:00;15236190.9633;-20548360.1247;6923164.96864
G23;2022-7-1 01:58:30;15260586.4704;-20560717.581;6831973.43195
G23;2022-7-1 01:59:00;15284707.1999;-20572883.2401;6740650.17389
G23;2022-7-1 01:59:30;15308553.6427;-20584855.7223;6649196.95441
G23;2022-7-1 02:00:00;15332126.3;-20596633.653;6557615.536
G23;2022-7-1 02:00:30;15355425.6827;-20608215.6626;6465907.68364
G23;2022-7-1 02:01:00;15378452.3119;-20619600.3866;6374075.16481
G23;2022-7-1 02:01:30;15401206.7185;-20630786.4657;6282119.7494
G23;2022-7-1 02:02:00;15423689.4434;-20641772.5461;6190043.20974
G23;2022-7-1 02:02:30;15445901.0373;-20652557.2791;6097847.3204
G23;2022-7-1 02:03:00;15467842.0609;-20663139.3215;6005533.85861
G23;2022-7-1 02:03:30;15489513.0845;-20673517.3355;5913104.60359
G23;2022-7-1 02:04:00;15510914.6885;-20683689.9889;5820561.3369
G23;2022-7-1 02:04:30;15532047.4628;-20693655.955;5727905.84237
G23;2022-7-1 02:05:00;15552912.007;-20703413.913;5635139.906
G23;2022-7-1 02:05:30;15573508.9307;-20712962.5475;5542265.31594
G23;2022-7-1 02:06:00;15593838.8528;-20722300.549;5449283.86249
G23;2022-7-1 02:06:30;15613902.402;-20731426.6138;5356197.33801
G23;2022-7-1 02:07:00;15633700.2167;-20740339.4443;5263007.53694
G23;2022-7-1 02:07:30;15653232.9447;-20749037.7486;5169716.25583
G23;2022-7-1 02:08:00;15672501.2433;-20757520.2409;5076325.29289
G23;2022-7-1 02:08:30;15691505.7793;-20765785.6416;4982836.4486
G23;2022-7-1 02:09:00;15710247.2291;-20773832.677;4889251.52527
